Latitude (decimal degrees):	53.424
Longitude (decimal degrees):	-6.252
Elevation (m):	61
Radiation database:	PVGIS-SARAH3


Slope: 90 deg. 
Azimuth: 90 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230312:0611,0.0,0.0,0.0,0.0,7.83,5.38,0.0
20230312:0711,0.0,1.42,0.4,2.61,8.27,4.48,0.0
20230312:0811,0.0,28.48,8.0,11.21,8.02,4.76,0.0
20230312:0911,0.0,51.98,14.6,19.09,8.57,5.03,0.0
20230312:1011,0.0,59.1,16.6,25.73,9.24,4.41,0.0
20230312:1111,0.0,87.58,24.6,30.57,10.17,5.93,0.0
20230312:1211,0.0,94.7,26.6,33.03,11.33,7.31,0.0
20230312:1311,12.83,131.57,30.3,32.77,11.83,7.66,0.0
20230312:1411,0.0,54.83,11.0,29.83,11.64,6.9,0.0
20230312:1511,1.5,63.62,12.8,24.62,11.45,5.93,0.0
20230312:1611,0.0,20.94,4.2,17.71,11.18,5.72,0.0
20230312:1711,0.0,19.94,4.0,9.66,10.57,5.24,0.0
20230312:1811,0.0,0.0,0.0,0.0,10.02,5.03,0.0
20230312:1911,0.0,0.0,0.0,0.0,9.74,5.59,0.0
20230312:2011,0.0,0.0,0.0,0.0,9.83,6.07,0.0
20230312:2111,0.0,0.0,0.0,0.0,10.23,6.28,0.0
20230312:2211,0.0,0.0,0.0,0.0,10.96,6.83,0.0
20230312:2311,0.0,0.0,0.0,0.0,11.46,7.38,0.0
20230313:0011,0.0,0.0,0.0,0.0,11.6,7.59,0.0
20230313:0111,0.0,0.0,0.0,0.0,11.51,7.93,0.0
20230313:0211,0.0,0.0,0.0,0.0,11.31,8.21,0.0
20230313:0311,0.0,0.0,0.0,0.0,11.41,8.07,0.0
20230313:0411,0.0,0.0,0.0,0.0,10.85,7.66,0.0
20230313:0511,0.0,0.0,0.0,0.0,10.18,7.52,0.0
20230313:0611,0.0,0.0,0.0,0.0,10.0,7.38,0.0
20230313:0711,0.0,3.92,1.1,2.97,9.88,7.1,0.0
20230313:0811,0.0,28.12,7.9,11.58,10.08,6.76,0.0
20230313:0911,0.0,51.98,14.6,19.47,10.5,6.48,0.0
20230313:1011,0.0,36.31,10.2,26.12,10.88,6.83,0.0
20230313:1111,0.0,88.65,24.9,30.96,11.19,6.9,0.0
20230313:1211,0.0,92.92,26.1,33.43,11.76,6.28,0.0
20230313:1311,13.08,133.12,30.7,33.16,11.79,6.69,0.0
20230313:1411,0.0,29.41,5.9,30.19,11.69,5.93,0.0
20230313:1511,2.98,72.47,14.6,24.95,9.86,4.76,0.0
20230313:1611,0.0,31.41,6.3,18.01,8.66,4.97,0.0
20230313:1711,32.38,38.53,6.7,9.95,8.06,5.31,0.0
20230313:1811,0.0,0.0,0.0,0.0,7.65,6.0,0.0
20230313:1911,0.0,0.0,0.0,0.0,7.2,6.28,0.0
20230313:2011,0.0,0.0,0.0,0.0,6.31,6.69,0.0
20230313:2111,0.0,0.0,0.0,0.0,5.53,7.1,0.0
20230313:2211,0.0,0.0,0.0,0.0,4.86,6.9,0.0
20230313:2311,0.0,0.0,0.0,0.0,4.34,6.69,0.0
20230314:0011,0.0,0.0,0.0,0.0,3.97,6.55,0.0
20230314:0111,0.0,0.0,0.0,0.0,3.36,5.93,0.0
20230314:0211,0.0,0.0,0.0,0.0,2.49,4.97,0.0
20230314:0311,0.0,0.0,0.0,0.0,2.44,4.62,0.0
20230314:0411,0.0,0.0,0.0,0.0,2.69,4.62,0.0
20230314:0511,0.0,0.0,0.0,0.0,2.64,4.48,0.0
20230314:0611,0.0,0.0,0.0,0.0,2.55,4.76,0.0
20230314:0711,0.0,4.98,1.4,3.33,2.42,4.83,0.0
20230314:0811,0.0,31.33,8.8,11.95,2.82,4.62,0.0
20230314:0911,0.0,34.53,9.7,19.84,3.79,5.03,0.0
20230314:1011,0.0,38.45,10.8,26.51,4.81,5.31,0.0
20230314:1111,0.0,47.7,13.4,31.36,5.59,6.21,0.0
20230314:1211,0.0,95.05,26.7,33.83,6.3,6.21,0.0
20230314:1311,10.21,133.97,30.0,33.54,7.04,6.28,0.0
20230314:1411,56.02,143.26,32.2,30.55,7.29,6.28,0.0
20230314:1511,346.17,151.11,38.3,25.28,6.49,6.69,0.0
20230314:1611,496.52,139.08,28.2,18.32,6.39,6.62,0.0
20230314:1711,441.05,123.44,13.9,10.23,6.16,6.14,0.0
20230314:1811,0.0,0.0,0.0,0.0,5.64,5.45,0.0
20230314:1911,0.0,0.0,0.0,0.0,4.79,4.62,0.0
20230314:2011,0.0,0.0,0.0,0.0,4.17,4.07,0.0
20230314:2111,0.0,0.0,0.0,0.0,3.54,3.45,0.0
20230314:2211,0.0,0.0,0.0,0.0,2.99,3.03,0.0
20230314:2311,0.0,0.0,0.0,0.0,2.54,2.55,0.0
20230315:0011,0.0,0.0,0.0,0.0,1.98,2.07,0.0
20230315:0111,0.0,0.0,0.0,0.0,1.33,1.79,0.0
20230315:0211,0.0,0.0,0.0,0.0,0.66,1.72,0.0
20230315:0311,0.0,0.0,0.0,0.0,0.32,1.52,0.0
20230315:0411,0.0,0.0,0.0,0.0,0.12,1.93,0.0
20230315:0511,0.0,0.0,0.0,0.0,0.92,2.21,0.0
20230315:0611,0.0,0.0,0.0,0.0,2.26,2.69,0.0
20230315:0711,0.0,1.78,0.5,3.69,3.22,3.38,0.0
20230315:0811,0.0,16.02,4.5,12.31,4.01,3.93,0.0
20230315:0911,0.0,27.41,7.7,20.22,4.51,4.62,0.0
20230315:1011,0.0,39.16,11.0,26.9,5.09,5.45,0.0
20230315:1111,0.0,51.98,14.6,31.76,5.53,6.21,0.0
20230315:1211,0.0,51.26,14.4,34.23,6.29,6.41,0.0
20230315:1311,0.0,73.78,14.8,33.93,6.93,6.48,0.0
20230315:1411,0.79,81.42,16.4,30.91,7.46,6.83,0.0
20230315:1511,0.0,51.84,10.4,25.61,7.82,6.76,0.0
20230315:1611,0.0,29.91,6.0,18.62,8.13,6.62,0.0
20230315:1711,0.0,13.46,2.7,10.52,8.52,6.34,0.0
20230315:1811,0.0,0.5,0.1,1.8,8.98,6.28,0.0
20230315:1911,0.0,0.0,0.0,0.0,9.45,6.55,0.0
20230315:2011,0.0,0.0,0.0,0.0,9.76,6.69,0.0
20230315:2111,0.0,0.0,0.0,0.0,9.79,6.76,0.0
20230315:2211,0.0,0.0,0.0,0.0,9.74,6.21,0.0
20230315:2311,0.0,0.0,0.0,0.0,9.82,5.59,0.0
20230316:0011,0.0,0.0,0.0,0.0,9.98,5.66,0.0
20230316:0111,0.0,0.0,0.0,0.0,10.03,6.07,0.0
20230316:0211,0.0,0.0,0.0,0.0,10.11,6.55,0.0
20230316:0311,0.0,0.0,0.0,0.0,10.04,6.69,0.0
20230316:0411,0.0,0.0,0.0,0.0,9.93,6.48,0.0
20230316:0511,0.0,0.0,0.0,0.0,9.89,6.34,0.0
20230316:0611,0.0,0.0,0.0,0.0,9.89,6.41,0.0
20230316:0711,0.0,3.2,0.9,4.05,10.25,6.83,0.0
20230316:0811,0.0,19.58,5.5,12.68,10.36,6.9,0.0
20230316:0911,0.0,54.47,15.3,20.6,10.58,6.69,0.0
20230316:1011,0.0,76.18,21.4,27.3,10.94,6.21,0.0
20230316:1111,0.0,81.17,22.8,32.16,11.41,6.28,0.0
20230316:1211,0.0,58.74,16.5,34.63,11.9,6.55,0.0
20230316:1311,38.43,141.31,40.3,34.31,12.9,6.41,0.0
20230316:1411,254.67,119.11,47.7,31.27,13.51,5.86,0.0
20230316:1511,275.67,152.26,35.8,25.94,13.31,6.07,0.0
20230316:1611,192.4,128.25,21.8,18.93,13.18,5.86,0.0
20230316:1711,393.68,116.69,13.8,10.8,12.62,5.17,0.0
20230316:1811,0.0,1.99,0.4,2.07,11.95,4.76,0.0
20230316:1911,0.0,0.0,0.0,0.0,10.93,4.97,0.0
20230316:2011,0.0,0.0,0.0,0.0,10.34,4.83,0.0
20230316:2111,0.0,0.0,0.0,0.0,9.98,4.76,0.0
20230316:2211,0.0,0.0,0.0,0.0,9.59,4.48,0.0
20230316:2311,0.0,0.0,0.0,0.0,9.34,4.34,0.0
20230317:0011,0.0,0.0,0.0,0.0,9.23,4.34,0.0
20230317:0111,0.0,0.0,0.0,0.0,9.26,4.34,0.0
20230317:0211,0.0,0.0,0.0,0.0,9.29,4.34,0.0
20230317:0311,0.0,0.0,0.0,0.0,9.41,4.34,0.0
20230317:0411,0.0,0.0,0.0,0.0,9.53,4.28,0.0
20230317:0511,0.0,0.0,0.0,0.0,9.51,4.21,0.0
20230317:0611,0.0,0.0,0.0,0.0,9.32,4.28,0.0
20230317:0711,0.0,7.48,2.1,4.41,9.57,4.48,0.0
20230317:0811,0.0,27.41,7.7,13.05,9.82,4.76,0.0
20230317:0911,0.0,35.96,10.1,20.98,10.17,5.17,0.0
20230317:1011,0.0,35.24,9.9,27.69,10.31,6.21,0.0
20230317:1111,0.0,39.16,11.0,32.57,10.38,6.0,0.0
20230317:1211,0.0,40.58,11.4,35.03,10.42,5.86,0.0
20230317:1311,7.34,130.23,28.4,34.69,10.27,5.59,0.0
20230317:1411,10.18,112.91,23.4,31.63,10.23,5.66,0.0
20230317:1511,0.0,63.31,12.7,26.27,10.32,5.24,0.0
20230317:1611,2.46,53.39,10.7,19.23,10.56,4.83,0.0
20230317:1711,111.79,71.06,10.1,11.09,10.75,4.14,0.0
20230317:1811,0.0,2.49,0.5,2.35,10.57,3.66,0.0
20230317:1911,0.0,0.0,0.0,0.0,10.1,4.0,0.0
20230317:2011,0.0,0.0,0.0,0.0,9.8,3.72,0.0
20230317:2111,0.0,0.0,0.0,0.0,9.52,3.38,0.0
20230317:2211,0.0,0.0,0.0,0.0,9.26,3.03,0.0
20230317:2311,0.0,0.0,0.0,0.0,8.94,2.9,0.0
20230318:0011,0.0,0.0,0.0,0.0,9.07,2.62,0.0
20230318:0111,0.0,0.0,0.0,0.0,9.21,2.34,0.0
20230318:0211,0.0,0.0,0.0,0.0,9.15,2.07,0.0
20230318:0311,0.0,0.0,0.0,0.0,9.04,1.72,0.0
20230318:0411,0.0,0.0,0.0,0.0,8.96,1.59,0.0
20230318:0511,0.0,0.0,0.0,0.0,8.9,1.45,0.0
20230318:0611,0.0,0.0,0.0,0.0,8.63,1.31,0.0
20230318:0711,0.0,8.54,2.4,4.77,8.37,1.79,0.0
20230318:0811,0.0,26.7,7.5,13.42,9.04,2.28,0.0
20230318:0911,0.0,43.79,12.3,21.36,9.73,2.97,0.0
20230318:1011,0.0,59.81,16.8,28.08,10.41,3.03,0.0
20230318:1111,0.0,60.52,17.0,32.97,10.89,3.17,0.0
20230318:1211,0.0,40.23,11.3,35.43,10.94,3.38,0.0
20230318:1311,1.41,109.93,22.5,35.08,10.06,4.14,0.0
20230318:1411,0.78,86.9,17.5,31.99,9.53,5.52,0.0
20230318:1511,137.26,147.9,30.7,26.6,9.32,5.45,0.0
20230318:1611,361.99,148.64,26.9,19.53,9.65,5.52,0.0
20230318:1711,336.8,117.57,14.0,11.37,9.62,5.93,0.0
20230318:1811,0.0,4.49,0.9,2.62,8.95,6.14,0.0
20230318:1911,0.0,0.0,0.0,0.0,8.31,6.0,0.0
20230318:2011,0.0,0.0,0.0,0.0,7.74,5.79,0.0
20230318:2111,0.0,0.0,0.0,0.0,7.14,5.93,0.0
20230318:2211,0.0,0.0,0.0,0.0,6.86,5.86,0.0
20230318:2311,0.0,0.0,0.0,0.0,6.61,5.24,0.0
20230319:0011,0.0,0.0,0.0,0.0,6.22,5.1,0.0
20230319:0111,0.0,0.0,0.0,0.0,5.63,5.03,0.0
20230319:0211,0.0,0.0,0.0,0.0,5.25,4.83,0.0
20230319:0311,0.0,0.0,0.0,0.0,4.89,4.62,0.0
20230319:0411,0.0,0.0,0.0,0.0,4.52,4.28,0.0
20230319:0511,0.0,0.0,0.0,0.0,4.27,3.86,0.0
20230319:0611,0.0,0.0,0.0,0.0,3.99,3.59,0.0
20230319:0711,0.0,6.76,1.9,5.14,3.83,3.38,0.0
20230319:0811,0.0,24.56,6.9,13.79,4.43,2.97,0.0
20230319:0911,0.0,39.87,11.2,21.74,5.59,2.62,0.0
20230319:1011,0.0,79.75,22.4,28.47,6.81,2.28,0.0
20230319:1111,0.0,95.77,26.9,33.37,7.42,2.62,0.0
20230319:1211,0.0,78.68,22.1,35.83,7.92,2.76,0.0
20230319:1311,13.5,142.72,32.8,35.46,8.37,3.59,0.0
20230319:1411,0.77,89.9,18.1,32.34,8.4,4.21,0.0
20230319:1511,1.4,72.09,14.5,26.92,7.87,3.86,0.0
20230319:1611,0.0,13.46,2.7,19.83,7.07,4.34,0.0
20230319:1711,0.0,6.98,1.4,11.66,6.74,5.24,0.0
20230319:1811,0.0,1.0,0.2,2.9,6.87,5.86,0.0
20230319:1911,0.0,0.0,0.0,0.0,6.87,5.93,0.0
20230319:2011,0.0,0.0,0.0,0.0,7.5,5.66,0.0
20230319:2111,0.0,0.0,0.0,0.0,8.29,5.66,0.0
20230319:2211,0.0,0.0,0.0,0.0,9.08,5.38,0.0
20230319:2311,0.0,0.0,0.0,0.0,9.73,5.17,0.0
20230320:0011,0.0,0.0,0.0,0.0,10.1,5.1,0.0
20230320:0111,0.0,0.0,0.0,0.0,10.41,4.83,0.0
20230320:0211,0.0,0.0,0.0,0.0,10.51,4.48,0.0
20230320:0311,0.0,0.0,0.0,0.0,10.53,4.28,0.0
20230320:0411,0.0,0.0,0.0,0.0,10.46,4.28,0.0
20230320:0511,0.0,0.0,0.0,0.0,10.36,4.14,0.0
20230320:0611,0.0,0.0,0.0,0.0,10.2,4.0,0.0
20230320:0711,0.0,1.78,0.5,5.5,10.22,3.72,0.0
20230320:0811,0.0,15.31,4.3,14.16,10.36,4.0,0.0
20230320:0911,0.0,60.52,17.0,22.13,10.83,3.66,0.0
20230320:1011,0.0,81.17,22.8,28.87,11.37,5.17,0.0
20230320:1111,0.0,84.73,23.8,33.77,11.85,5.31,0.0
20230320:1211,0.0,99.33,27.9,36.23,12.26,5.31,0.0
20230320:1311,67.42,130.89,48.1,35.85,12.58,5.03,0.0
20230320:1411,19.17,125.07,26.5,32.7,12.93,4.69,0.0
20230320:1511,0.0,60.32,12.1,27.25,13.15,5.31,0.0
20230320:1611,0.0,40.88,8.2,20.13,12.77,5.03,0.0
20230320:1711,0.0,16.45,3.3,11.94,12.25,5.38,0.0
20230320:1811,0.0,1.0,0.2,3.17,11.46,5.66,0.0
20230320:1911,0.0,0.0,0.0,0.0,10.79,5.52,0.0
20230320:2011,0.0,0.0,0.0,0.0,10.21,5.52,0.0
20230320:2111,0.0,0.0,0.0,0.0,9.9,5.86,0.0
20230320:2211,0.0,0.0,0.0,0.0,9.93,5.59,0.0
20230320:2311,0.0,0.0,0.0,0.0,10.06,5.03,0.0
20230321:0011,0.0,0.0,0.0,0.0,9.95,4.9,0.0
20230321:0111,0.0,0.0,0.0,0.0,9.8,5.03,0.0
20230321:0211,0.0,0.0,0.0,0.0,9.69,5.03,0.0
20230321:0311,0.0,0.0,0.0,0.0,9.67,4.62,0.0
20230321:0411,0.0,0.0,0.0,0.0,9.6,4.62,0.0
20230321:0511,0.0,0.0,0.0,0.0,9.59,4.48,0.0
20230321:0611,0.0,0.0,0.0,0.0,9.45,4.34,0.0
20230321:0711,0.0,0.0,0.0,0.0,9.74,5.1,0.0
20230321:0811,0.0,0.0,0.0,0.0,9.9,5.1,0.0
20230321:0911,0.0,60.52,17.0,22.51,10.14,5.31,0.0
20230321:1011,0.0,71.2,20.0,29.26,10.57,5.72,0.0
20230321:1111,0.0,54.11,15.2,34.17,11.31,6.07,0.0
20230321:1211,0.0,98.97,27.8,36.63,12.12,6.14,0.0
20230321:1311,7.86,135.83,29.7,36.23,12.45,6.62,0.0
20230321:1411,0.76,86.39,17.4,33.05,11.72,5.17,0.0
20230321:1511,0.0,32.9,6.6,27.57,11.37,5.66,0.0
20230321:1611,0.0,23.43,4.7,20.43,11.01,7.59,0.0
20230321:1711,0.0,14.95,3.0,12.22,10.36,8.14,0.0
20230321:1811,0.0,1.99,0.4,3.44,10.04,8.83,0.0
20230321:1911,0.0,0.0,0.0,0.0,10.12,9.1,0.0
20230321:2011,0.0,0.0,0.0,0.0,10.19,9.24,0.0
20230321:2111,0.0,0.0,0.0,0.0,10.3,9.03,0.0
20230321:2211,0.0,0.0,0.0,0.0,10.49,9.03,0.0
20230321:2311,0.0,0.0,0.0,0.0,10.7,9.31,0.0
20230322:0011,0.0,0.0,0.0,0.0,11.06,8.69,0.0
20230322:0111,0.0,0.0,0.0,0.0,11.11,9.59,0.0
20230322:0211,0.0,0.0,0.0,0.0,8.76,9.1,0.0
20230322:0311,0.0,0.0,0.0,0.0,7.46,7.52,0.0
20230322:0411,0.0,0.0,0.0,0.0,7.04,6.69,0.0
20230322:0511,0.0,0.0,0.0,0.0,6.86,6.76,0.0
20230322:0611,0.0,0.0,0.0,0.0,6.74,6.62,0.0
20230322:0711,0.0,0.0,0.0,0.0,6.8,6.07,0.0
20230322:0811,0.0,25.99,7.3,14.9,7.32,6.0,0.0
20230322:0911,0.0,42.01,11.8,22.89,8.33,6.28,0.0
20230322:1011,0.0,78.68,22.1,29.65,9.56,7.59,0.0
20230322:1111,0.0,39.16,11.0,34.58,10.47,8.34,0.0
20230322:1211,0.0,36.31,10.2,37.03,10.98,8.0,0.0
20230322:1311,147.14,52.09,62.7,36.61,11.64,7.79,0.0
20230322:1411,338.97,89.4,55.9,33.41,12.08,7.93,0.0
20230322:1511,21.81,106.54,21.7,27.9,11.44,7.79,0.0
20230322:1611,313.3,154.84,27.6,20.73,9.96,7.03,0.0
20230322:1711,103.95,76.4,11.5,12.5,9.55,7.66,0.0
20230322:1811,0.0,2.49,0.5,3.71,9.37,7.31,0.0
20230322:1911,0.0,0.0,0.0,0.0,9.1,6.83,0.0
20230322:2011,0.0,0.0,0.0,0.0,8.71,6.97,0.0
20230322:2111,0.0,0.0,0.0,0.0,8.12,6.9,0.0
20230322:2211,0.0,0.0,0.0,0.0,7.54,6.62,0.0
20230322:2311,0.0,0.0,0.0,0.0,7.16,5.86,0.0
20230323:0011,0.0,0.0,0.0,0.0,6.89,5.86,0.0
20230323:0111,0.0,0.0,0.0,0.0,6.96,5.93,0.0
20230323:0211,0.0,0.0,0.0,0.0,7.23,6.07,0.0
20230323:0311,0.0,0.0,0.0,0.0,7.75,7.38,0.0
20230323:0411,0.0,0.0,0.0,0.0,8.01,8.28,0.0
20230323:0511,0.0,0.0,0.0,0.0,8.04,7.93,0.0
20230323:0611,0.0,0.0,0.0,0.0,8.01,7.38,0.0
20230323:0711,0.0,12.82,3.6,6.6,7.54,5.17,0.0
20230323:0811,0.0,26.7,7.5,15.27,7.87,4.97,0.0
20230323:0911,0.0,32.4,9.1,23.27,9.01,5.86,0.0
20230323:1011,0.0,38.09,10.7,30.05,10.33,7.59,0.0
20230323:1111,0.0,85.8,24.1,34.98,11.16,7.31,0.0
20230323:1211,0.0,107.51,30.2,37.42,11.84,7.45,0.0
20230323:1311,44.24,153.49,44.7,37.0,12.36,7.59,0.0
20230323:1411,39.09,146.11,32.1,33.76,12.01,7.86,0.0
20230323:1511,60.78,131.11,26.9,28.22,11.63,7.86,0.0
20230323:1611,113.73,118.62,21.5,21.02,11.61,7.24,0.0
20230323:1711,0.0,7.98,1.6,12.78,11.09,6.9,0.0
20230323:1811,0.0,1.5,0.3,3.99,10.41,6.83,0.0
20230323:1911,0.0,0.0,0.0,0.0,9.75,7.03,0.0
20230323:2011,0.0,0.0,0.0,0.0,9.22,7.1,0.0
20230323:2111,0.0,0.0,0.0,0.0,8.61,7.03,0.0
20230323:2211,0.0,0.0,0.0,0.0,8.03,6.97,0.0
20230323:2311,0.0,0.0,0.0,0.0,7.54,6.55,0.0
20230324:0011,0.0,0.0,0.0,0.0,7.36,6.55,0.0
20230324:0111,0.0,0.0,0.0,0.0,7.39,6.34,0.0
20230324:0211,0.0,0.0,0.0,0.0,7.43,6.21,0.0
20230324:0311,0.0,0.0,0.0,0.0,7.36,6.21,0.0
20230324:0411,0.0,0.0,0.0,0.0,7.36,6.0,0.0
20230324:0511,0.0,0.0,0.0,0.0,7.34,6.0,0.0
20230324:0611,0.0,0.0,0.0,0.0,7.37,6.0,0.0
20230324:0711,0.0,16.02,4.5,6.96,7.73,6.28,0.0
20230324:0811,0.0,27.41,7.7,15.64,8.46,6.28,0.0
20230324:0911,0.0,54.11,15.2,23.65,9.57,7.1,0.0
20230324:1011,0.0,75.47,21.2,30.44,10.36,7.79,0.0
20230324:1111,0.0,80.81,22.7,35.38,11.18,7.66,0.0
20230324:1211,0.0,56.96,16.0,37.82,11.7,7.03,0.0
20230324:1311,129.79,75.43,60.6,37.38,12.15,7.17,0.0
20230324:1411,0.0,65.8,13.2,34.12,11.51,8.0,0.0
20230324:1511,314.59,163.63,41.2,28.54,11.0,8.21,0.0
20230324:1611,521.15,142.65,33.0,21.32,10.83,8.62,0.0
20230324:1711,523.23,133.33,18.9,13.06,10.27,8.41,0.0
20230324:1811,241.49,49.51,4.0,4.26,9.42,9.72,0.0
20230324:1911,0.0,0.0,0.0,0.0,8.87,8.34,0.0
20230324:2011,0.0,0.0,0.0,0.0,8.55,8.41,0.0
20230324:2111,0.0,0.0,0.0,0.0,8.23,8.28,0.0
20230324:2211,0.0,0.0,0.0,0.0,8.07,8.14,0.0
20230324:2311,0.0,0.0,0.0,0.0,7.91,7.45,0.0
20230325:0011,0.0,0.0,0.0,0.0,7.66,7.03,0.0
20230325:0111,0.0,0.0,0.0,0.0,7.41,6.62,0.0
20230325:0211,0.0,0.0,0.0,0.0,7.16,6.34,0.0
20230325:0311,0.0,0.0,0.0,0.0,7.0,6.07,0.0
20230325:0411,0.0,0.0,0.0,0.0,7.02,5.79,0.0
20230325:0511,0.0,0.0,0.0,0.0,6.99,5.45,0.0
20230325:0611,0.0,0.0,0.0,0.0,6.95,5.24,0.0
20230325:0711,0.0,15.66,4.4,7.32,7.43,5.59,0.0
20230325:0811,0.0,38.8,10.9,16.01,8.1,5.45,0.0
20230325:0911,0.0,68.35,19.2,24.03,9.27,7.17,0.0
20230325:1011,0.0,85.09,23.9,30.83,10.06,6.21,0.0
20230325:1111,0.0,96.48,27.1,35.78,10.92,5.72,0.0
20230325:1211,0.0,89.71,25.2,38.22,11.48,5.31,0.0
20230325:1311,118.77,91.65,59.5,37.76,11.87,4.83,0.0
20230325:1411,194.52,157.71,48.7,34.47,12.1,4.41,0.0
20230325:1511,221.61,169.25,37.8,28.86,12.2,3.52,0.0
20230325:1611,115.38,122.49,22.3,21.61,12.23,3.1,0.0
20230325:1711,455.74,135.67,18.4,13.33,11.84,2.55,0.0
20230325:1811,100.94,30.81,3.3,4.53,11.28,2.41,0.0
20230325:1911,0.0,0.0,0.0,0.0,10.15,2.69,0.0
20230325:2011,0.0,0.0,0.0,0.0,8.95,2.83,0.0
20230325:2111,0.0,0.0,0.0,0.0,8.3,2.55,0.0
20230325:2211,0.0,0.0,0.0,0.0,7.89,2.28,0.0
20230325:2311,0.0,0.0,0.0,0.0,7.66,2.28,0.0
20230326:0011,0.0,0.0,0.0,0.0,7.58,2.48,0.0
20230326:0111,0.0,0.0,0.0,0.0,7.54,2.55,0.0
20230326:0211,0.0,0.0,0.0,0.0,7.58,2.76,0.0
20230326:0311,0.0,0.0,0.0,0.0,7.52,3.03,0.0
20230326:0411,0.0,0.0,0.0,0.0,7.6,3.52,0.0
20230326:0511,0.0,0.0,0.0,0.0,7.61,4.07,0.0
20230326:0611,0.0,0.0,0.0,0.0,7.49,4.28,0.0
20230326:0711,0.0,9.61,2.7,7.69,7.16,4.07,0.0
20230326:0811,0.0,27.41,7.7,16.38,7.62,4.62,0.0
20230326:0911,0.0,51.98,14.6,24.41,8.09,4.34,0.0
20230326:1011,0.0,51.26,14.4,31.23,8.52,4.21,0.0
20230326:1111,0.0,55.54,15.6,36.18,8.18,4.41,0.0
20230326:1211,0.0,83.66,23.5,38.62,7.88,4.34,0.0
20230326:1311,11.17,149.64,33.5,38.14,8.31,4.34,0.0
20230326:1411,121.02,168.66,43.2,34.82,7.96,4.76,0.0
20230326:1511,396.0,149.45,44.9,29.18,7.93,4.76,0.0
20230326:1611,92.08,115.28,21.4,21.91,8.03,4.34,0.0
20230326:1711,43.88,58.69,10.4,13.61,8.01,3.52,0.0
20230326:1811,11.91,13.46,2.4,4.79,7.78,2.76,0.0
20230326:1911,0.0,0.0,0.0,0.0,7.42,2.48,0.0
20230326:2011,0.0,0.0,0.0,0.0,6.87,2.34,0.0
20230326:2111,0.0,0.0,0.0,0.0,6.41,2.21,0.0
20230326:2211,0.0,0.0,0.0,0.0,5.96,2.14,0.0
20230326:2311,0.0,0.0,0.0,0.0,5.43,2.21,0.0
20230327:0011,0.0,0.0,0.0,0.0,4.91,2.34,0.0
20230327:0111,0.0,0.0,0.0,0.0,4.49,2.48,0.0
20230327:0211,0.0,0.0,0.0,0.0,4.1,2.48,0.0
20230327:0311,0.0,0.0,0.0,0.0,3.63,2.34,0.0
20230327:0411,0.0,0.0,0.0,0.0,3.35,2.14,0.0
20230327:0511,0.0,0.0,0.0,0.0,3.0,1.93,0.0
20230327:0611,0.0,0.0,0.0,0.0,2.7,1.66,0.0
20230327:0711,0.0,16.73,4.7,8.05,3.34,1.59,0.0
20230327:0811,0.0,29.9,8.4,16.75,5.03,1.38,0.0
20230327:0911,0.0,58.74,16.5,24.79,6.1,1.59,0.0
20230327:1011,0.0,68.71,19.3,31.62,6.97,1.86,0.0
20230327:1111,0.0,43.08,12.1,36.58,7.64,2.14,0.0
20230327:1211,0.0,111.43,31.3,39.02,8.43,2.97,0.0
20230327:1311,121.38,93.68,60.9,38.51,8.46,3.93,0.0
20230327:1411,286.79,125.43,55.5,35.17,8.76,4.62,0.0
20230327:1511,290.9,171.25,41.7,29.5,8.57,5.1,0.0
20230327:1611,303.29,162.67,29.5,22.2,8.52,5.17,0.0
20230327:1711,82.16,75.66,12.3,13.88,8.44,4.9,0.0
20230327:1811,0.0,8.47,1.7,5.06,8.02,4.69,0.0
20230327:1911,0.0,0.0,0.0,0.0,7.88,4.97,0.0
20230327:2011,0.0,0.0,0.0,0.0,7.57,5.03,0.0
20230327:2111,0.0,0.0,0.0,0.0,7.61,5.24,0.0
20230327:2211,0.0,0.0,0.0,0.0,7.73,5.38,0.0
20230327:2311,0.0,0.0,0.0,0.0,7.86,5.52,0.0
20230328:0011,0.0,0.0,0.0,0.0,8.09,5.79,0.0
20230328:0111,0.0,0.0,0.0,0.0,8.19,6.0,0.0
20230328:0211,0.0,0.0,0.0,0.0,8.21,6.14,0.0
20230328:0311,0.0,0.0,0.0,0.0,8.07,6.48,0.0
20230328:0411,0.0,0.0,0.0,0.0,7.97,6.9,0.0
20230328:0511,0.0,0.0,0.0,0.0,7.9,6.9,0.0
20230328:0611,0.0,0.0,0.0,0.0,7.85,7.17,0.0
20230328:0711,0.0,6.76,1.9,8.41,8.34,7.38,0.0
20230328:0811,0.0,17.44,4.9,17.12,8.65,7.31,0.0
20230328:0911,0.0,49.48,13.9,25.17,8.86,7.03,0.0
20230328:1011,0.0,70.84,19.9,32.01,9.13,6.76,0.0
20230328:1111,0.0,105.02,29.5,36.98,9.6,6.69,0.0
20230328:1211,0.0,111.43,31.3,39.41,10.08,5.59,0.0
20230328:1311,22.58,159.32,39.0,38.89,11.23,4.62,0.0
20230328:1411,109.37,168.58,42.4,35.51,12.74,4.34,0.0
20230328:1511,67.27,138.6,28.7,29.82,13.66,3.86,0.0
20230328:1611,513.88,142.27,34.2,22.49,13.99,3.66,0.0
20230328:1711,165.08,100.67,14.6,14.16,13.9,3.31,0.0
